Year,Tm,WAR,Salary,Position
2010,WSN,1.3,"$410,000",RF
2010,OAK,,,P
2010,PIT,-0.4,"$422,500",P
2010,TEX,,,P
2010,NYY,,,P
2010,PIT,-0.4,,RF
2010,SFG,0.0,"$750,000",P
2010,STL,0.0,"$411,000",P
2010,PHI,-0.1,"$8,000,000",P
2010,ATL,0.0,"$1,150,000",P
2010,SDP,0.0,"$419,800",P
2010,ARI,0.0,,P
2010,TEX,2.6,"$427,670",LF
2010,FLA,0.7,,3B
2010,HOU,0.2,"$3,100,000",P
2010,CHC,-1.0,"$3,300,000",1B
2010,LAA,2.0,"$3,600,000",1B
2010,MIL,0.8,"$406,500",P
2010,BOS,0.2,,LF
2010,TBR,0.0,"$2,100,000",C
2010,HOU,-0.1,,SS
2010,Tm,WAR,Salary,
2010,BOS,-1.0,,SS
2010,COL,-0.3,,2B
2010,BOS,0.0,,P
2010,MIN,,"$625,000",P
2010,DET,0.0,"$407,500",P
2010,NYM,-0.2,,C
2010,TBR,-0.1,"$1,032,000",P
2010,NYM,0.5,"$402,000",P
2010,NYM,0.0,"$414,000",P
2010,WSN,-0.7,"$700,000",C
2010,TEX,0.0,"$665,000",P
2010,2TM,0.6,"$420,000",3B
2010,CIN,1.3,,LF
2010,FLA,0.1,"$3,800,000",P
2010,ARI,0.0,"$400,000",P
2010,HOU,0.1,"$401,000",P
2010,NYY,0.0,,P
2010,NYY,0.0,,3B
2010,TEX,0.0,"$426,700",P
2010,ATL,0.0,"$440,000",P
2010,2TM,0.0,,P
2010,LAD,-0.3,,CF
2010,TEX,0.1,,P
2010,PIT,-0.2,"$439,000",P
2010,2TM,0.0,"$1,350,000",P
2010,Tm,WAR,Salary,
2010,ARI,-0.4,"$825,000",2B
2010,BOS,0.0,"$2,750,000",P
2010,DET,0.0,,P
2010,TEX,0.0,"$3,000,000",P
2010,COL,2.5,"$2,000,000",C
2010,WSN,-0.2,"$1,000,000",P
2010,SEA,0.0,,P
2010,CIN,-0.1,"$400,000",P
2010,DET,1.3,"$17,825,976",RF
2010,BOS,2.8,"$13,000,000",1B
2010,LAD,-0.1,"$1,000,000",P
2010,LAD,0.0,,P
2010,2TM,-0.2,"$15,000,000",P
2010,STL,-0.1,,P
2010,TOR,2.5,"$7,950,000",1B
2010,FLA,0.0,"$2,000,000",P
2010,CIN,0.2,"$440,000",P
2010,LAD,0.1,"$5,025,000",P
2010,NYM,5.3,"$1,500,000",CF
2010,STL,0.3,,C
2010,LAA,,"$420,000",P
2010,BOS,0.0,"$9,350,000",P
2010,2TM,0.0,"$1,200,000",P
2010,NYM,0.0,,P
2010,ARI,0.5,"$405,500",LF
2010,Tm,WAR,Salary,
2010,MIL,0.2,"$440,000",P
2010,KCR,,"$600,000",P
2010,BAL,1.3,,LF
2010,2TM,0.6,"$405,000",LF
2010,BAL,,,P
2010,LAD,-0.4,,LF
2010,SEA,0.0,,P
2010,HOU,0.3,"$415,000",P
2010,FLA,0.9,"$1,100,000",C
2010,MIN,0.2,"$7,000,000",P
2010,COL,0.2,,LF
2010,PIT,0.3,,1B
2010,CHW,0.0,"$15,000,000",P
2010,BOS,3.2,"$3,750,000",2B
2010,NYM,-0.3,"$500,000",P
2010,KCR,0.4,"$428,000",C
2010,TBR,2.1,"$10,125,000",1B
2010,NYY,0.3,"$412,100",3B
2010,CHW,0.0,"$1,200,000",P
2010,HOU,3.0,"$3,500,000",RF
2010,PIT,0.0,"$402,000",P
2010,OAK,4.5,"$405,000",SS
2010,STL,0.1,"$7,500,000",P
2010,2TM,2.6,"$4,850,000",3B
2010,WSN,0.0,,P
2010,Tm,WAR,Salary,
2010,SDP,0.0,,P
2010,CLE,0.0,"$423,800",P
2010,NYM,0.1,"$12,000,000",P
2010,CLE,0.0,"$795,000",P
2010,MIN,,,P
2010,DET,0.0,"$408,500",P
2010,CLE,,,P
2010,FLA,-0.4,,LF
2010,NYY,0.0,"$11,750,000",P
2010,CIN,3.9,"$6,937,500",2B
2010,COL,-0.1,,C
2010,BAL,0.9,"$420,000",LF
2010,CHW,0.3,"$7,000,000",LF
2010,CHW,1.0,"$6,750,000",C
2010,LAA,0.0,"$8,000,000",P
2010,FLA,0.0,"$1,075,000",P
2010,MIN,-0.6,,SS
2010,2TM,-0.6,"$1,650,000",LF
2010,PHI,3.2,"$5,166,666",3B
2010,DET,0.0,"$1,920,000",P
2010,NYY,1.3,"$13,100,000",C
2010,SFG,3.9,,C
2010,OAK,-0.2,,C
2010,ATL,5.0,"$440,000",2B
2010,PIT,-0.2,,RF
2010,Tm,WAR,Salary,
2010,TBR,0.0,"$1,834,671",P
2010,ATL,0.0,,P
2010,STL,7.5,"$14,595,953",1B
2010,MIN,1.8,"$4,000,000",3B
2010,TOR,0.0,,P
2010,CHW,0.0,"$3,000,000",P
2010,2TM,0.0,"$4,185,000",P
2010,CHW,0.4,"$3,200,000",RF
2010,LAA,-0.4,,1B
2010,HOU,0.3,"$750,000",C
2010,SEA,0.0,,C
2010,DET,1.9,"$438,000",LF
2010,CHW,5.6,"$1,225,000",SS
2010,CHC,-0.7,"$16,750,000",3B
2010,OAK,,"$427,400",P
2010,FLA,2.8,"$7,000,000",SS
2010,2TM,0.9,"$18,695,006",
2010,TEX,0.1,"$402,000",C
2010,2TM,0.0,"$1,155,000",P
2010,SDP,0.0,"$401,300",P
2010,2TM,0.3,,C
2010,PHI,0.1,,3B
2010,TEX,,,P
2010,STL,3.6,"$418,000",CF
2010,MIN,0.0,"$2,900,000",P
2010,Tm,WAR,Salary,
2010,2TM,0.0,"$975,000",P
2010,TOR,,,P
2010,PIT,-0.1,"$400,000",RF
2010,BOS,-0.1,,RF
2010,CLE,-0.2,"$850,000",C
2010,TOR,-0.1,,LF
2010,BAL,-0.3,"$400,000",LF
2010,SFG,0.6,"$10,000,000",SS
2010,MIN,0.9,,RF
2010,2TM,0.0,,P
2010,MIN,-0.4,,CF
2010,STL,0.0,"$2,000,000",P
2010,ATL,0.0,"$410,000",P
2010,NYM,2.3,"$9,375,000",SS
2010,ARI,0.4,"$833,333",3B
2010,COL,0.0,,P
2010,CIN,0.0,"$2,000,000",P
2010,DET,1.0,,2B
2010,SDP,0.2,"$423,700",P
2010,BOS,0.0,,P
2010,COL,0.0,,P
2010,NYY,,,P
2010,CHW,3.3,"$10,200,000",CF
2010,MIL,0.0,"$4,500,000",P
2010,LAA,-0.2,"$4,250,000",LF
2010,Tm,WAR,Salary,
2010,NYY,0.0,"$15,000,000",P
2010,FLA,-0.2,,C
2010,ARI,0.0,,P
2010,BAL,1.2,"$10,000,000",2B
2010,ARI,-0.1,,LF
2010,NYY,0.0,"$426,650",P
2010,2TM,0.1,"$10,000,000",P
2010,LAA,0.0,"$5,500,000",P
2010,NYY,4.2,"$33,000,000",3B
2010,NYM,0.0,"$12,166,666",P
2010,LAA,0.0,,P
2010,OAK,,,P
2010,WSN,-0.1,"$3,000,000",C
2010,2TM,0.0,,P
2010,TBR,3.7,"$405,500",2B
2010,HOU,0.3,"$5,000,000",P
2010,TOR,0.0,,P
2010,COL,0.0,"$401,000",P
2010,MIL,0.0,,P
2010,SFG,-0.2,,SS
2010,CIN,4.1,"$7,666,666",3B
2010,PHI,2.0,"$8,500,000",SS
2010,PHI,0.0,"$4,250,000",P
2010,BOS,-0.1,,1B
2010,TOR,-0.1,"$408,300",P
2010,Tm,WAR,Salary,
2010,LAA,-0.3,,SS
2010,SFG,0.0,"$416,500",P
2010,ARI,0.0,,P
2010,OAK,1.7,"$410,000",2B
2010,ARI,0.0,"$409,500",P
2010,FLA,0.0,,P
2010,2TM,1.8,"$4,450,000",CF
2010,ATL,1.2,"$1,600,000",C
2010,OAK,0.0,"$400,000",P
2010,SFG,0.5,"$13,600,000",CF
2010,SEA,-0.1,"$440,000",P
2010,PHI,4.0,"$1,900,000",C
2010,TOR,-0.4,"$404,300",1B
2010,SFG,0.0,"$400,500",P
2010,KCR,,,P
2010,SDP,0.0,,P
2010,CHC,-0.1,"$400,000",P
2010,NYY,0.1,,3B
2010,ARI,-0.4,"$401,000",LF
2010,STL,2.1,"$425,000",SS
2010,LAA,-0.3,,LF
2010,TOR,,"$404,000",P
2010,NYY,0.0,"$24,285,714",P
2010,ATL,0.0,"$3,200,000",P
2010,STL,0.0,,P
2010,Tm,WAR,Salary,
2010,SDP,-0.4,"$408,500",LF
2010,CHW,,,P
2010,2TM,-0.1,"$418,580",C
2010,CHC,0.1,"$3,000,000",P
2010,HOU,0.0,"$815,000",P
2010,FLA,-0.3,,P
2010,FLA,0.0,"$412,500",P
2010,2TM,-1.0,,SS
2010,FLA,-0.3,"$1,250,000",P
2010,SFG,1.9,"$6,000,000",2B
2010,FLA,0.4,"$401,000",1B
2010,SFG,-0.1,"$2,100,000",P
2010,NYY,,,P
2010,SFG,1.5,"$465,000",3B
2010,CLE,2.0,,C
2010,LAA,,"$6,000,000",P
2010,NYM,0.2,"$20,144,707",P
2010,DET,2.7,"$1,250,000",SS
2010,CHW,0.0,"$400,000",P
2010,PHI,0.0,,C
2010,2TM,-0.1,"$3,700,000",P
2010,SEA,0.7,,LF
2010,DET,0.0,,P
2010,CHC,0.2,,3B
2010,DET,0.0,"$1,500,000",P
2010,Tm,WAR,Salary,
2010,SFG,0.5,"$416,500",RF
2010,DET,,,P
2010,LAD,0.0,,P
2010,CHC,0.0,,P
2010,ARI,-0.1,,C
2010,PHI,0.5,"$1,125,000",C
2010,BOS,,"$500,000",P
2010,STL,-0.5,"$2,000,000",2B
2010,BAL,3.8,"$4,050,000",1B
2010,BOS,2.6,"$5,500,000",SS
2010,SEA,,,P
2010,BOS,-0.2,,1B
2010,OAK,0.1,"$10,000,000",P
2010,LAD,0.0,"$4,500,000",P
2010,TBR,0.0,"$2,500,000",P
2010,LAA,0.0,"$5,350,000",P
2010,TBR,0.2,"$2,250,000",C
2010,CHC,-0.3,"$12,750,000",P
2010,BAL,0.0,,P
2010,FLA,0.0,,P
2010,CLE,0.0,"$407,300",P
2010,CLE,-0.4,"$5,766,666",CF
2010,DET,-0.7,"$400,000",2B
2010,MIN,,,P
2010,WSN,0.0,,P
2010,Tm,WAR,Salary,
2010,MIN,0.0,"$470,000",P
2010,MIL,0.0,,P
2010,COL,0.2,"$406,000",P
2010,CLE,0.0,"$427,500",P
2010,CIN,0.0,,P
2010,COL,0.4,"$407,000",LF
2010,2TM,-0.4,,1B
2010,SEA,0.0,"$4,450,000",P
2010,TOR,0.8,"$405,800",LF
2010,CHC,0.0,,RF
2010,BAL,0.0,,1B
2010,2TM,0.1,"$5,250,000",C
2010,OAK,0.2,,2B
2010,TBR,0.0,"$416,900",P
2010,KCR,0.0,"$3,000,000",P
2010,CHC,0.8,"$19,000,000",LF
2010,TBR,0.0,"$7,250,000",P
2010,FLA,0.1,,P
2010,CHC,3.3,"$575,000",C
2010,MIN,1.7,"$750,000",CF
2010,COL,-0.3,"$1,300,000",RF
2010,CIN,0.0,,P
2010,DET,-0.1,,C
2010,SDP,0.4,"$700,000",LF
2010,WSN,0.2,"$402,000",P
2010,Tm,WAR,Salary,
2010,ARI,0.0,,P
2010,FLA,2.8,,RF
2010,SDP,0.2,"$415,100",P
2010,STL,-0.2,"$400,000",RF
2010,MIL,-0.2,,CF
2010,MIL,0.0,"$420,000",P
2010,CHC,0.0,,P
2010,SDP,0.0,,1B
2010,COL,2.1,"$408,000",3B
2010,LAA,,"$435,000",P
2010,NYM,0.0,,P
2010,WSN,0.1,,P
2010,WSN,-0.2,"$2,000,000",P
2010,COL,0.0,"$7,200,000",P
2010,FLA,0.0,,P
2010,TEX,,,P
2010,CIN,3.0,"$400,000",CF
2010,HOU,-0.6,"$700,000",LF
2010,2TM,0.2,"$12,750,000",P
2010,2TM,0.4,,2B
2010,SEA,3.7,"$18,000,000",RF
2010,OAK,2.2,"$420,000",C
2010,SEA,0.0,,P
2010,2TM,0.6,"$650,000",1B
2010,OAK,1.0,"$420,000",RF
2010,Tm,WAR,Salary,
2010,NYY,3.8,"$6,850,000",RF
2010,PIT,0.8,,LF
2010,NYM,-0.2,"$1,000,000",P
2010,CLE,-0.1,"$400,700",P
2010,TOR,0.0,"$2,000,000",P
2010,FLA,0.0,"$425,000",P
2010,2TM,0.1,"$835,000",P
2010,NYM,0.0,"$850,000",1B
2010,BAL,0.3,"$400,000",C
2010,WSN,-0.3,"$400,000",RF
2010,TEX,-0.1,"$407,010",C
2010,CHW,-1.1,"$3,750,000",3B
2010,NYY,4.1,"$20,625,000",1B
2010,2TM,0.6,"$6,000,000",3B
2010,NYM,-0.3,"$400,000",2B
2010,KCR,0.0,"$950,000",P
2010,2TM,0.0,"$400,000",P
2010,NYY,0.5,"$900,000",LF
2010,SDP,0.0,"$412,700",P
2010,TBR,,,P
2010,2TM,0.5,"$2,600,000",2B
2010,NYM,0.6,,C
2010,DET,0.0,"$1,000,000",P
2010,PIT,0.0,,P
2010,MIN,3.6,"$1,500,000",
2010,Tm,WAR,Salary,
2010,KCR,,,P
2010,LAA,,,P
2010,CHW,0.0,"$2,250,000",P
2010,CHW,,,P
2010,BAL,0.0,,P
2010,CLE,,,P
2010,MIN,0.3,,2B
2010,OAK,0.2,,SS
2010,CLE,,,P
2010,SDP,2.6,"$750,000",C
2010,SFG,5.3,"$426,000",CF
2010,CHW,,"$415,000",P
2010,HOU,-0.2,"$406,500",C
2010,2TM,-0.3,"$900,000",3B
2010,TEX,-0.4,,C
2010,LAD,0.0,"$416,000",P
2010,LAA,-0.1,,1B
2010,SEA,-0.7,"$401,000",LF
2010,COL,6.7,"$3,500,000",SS
2010,2TM,-0.5,,2B
2010,BAL,,"$5,000,000",P
2010,FLA,4.3,"$7,800,000",2B
2010,ARI,1.6,"$708,333",RF
2010,TBR,1.4,"$3,000,000",CF
2010,SFG,1.5,"$3,250,000",SS
2010,Tm,WAR,Salary,
2010,PHI,5.8,"$15,285,714",2B
2010,CIN,0.0,,2B
2010,CLE,0.0,"$414,700",2B
2010,NYM,0.4,,P
2010,ARI,-0.1,,P
2010,TOR,,"$409,500",P
2010,PHI,0.8,,SS
2010,MIN,2.0,,3B
2010,DET,0.0,"$6,886,052",P
2010,2TM,0.0,,P
2010,BOS,0.0,,CF
2010,MIL,0.0,"$900,000",P
2010,SEA,-0.1,"$412,500",P
2010,BOS,0.7,"$3,000,000",C
2010,SEA,,,P
2010,ARI,0.0,"$404,500",P
2010,NYY,0.1,"$11,500,000",P
2010,SFG,0.0,"$416,000",LF
2010,SDP,2.7,"$412,800",RF
2010,ATL,0.0,,P
2010,FLA,0.0,"$550,000",P
2010,DET,-0.1,"$6,850,000",P
2010,CHW,0.2,"$1,250,000",3B
2010,PHI,3.0,"$5,000,000",CF
2010,MIL,-0.1,"$950,000",P
2010,Tm,WAR,Salary,
2010,HOU,0.0,,P
2010,BAL,,,P
2010,CHW,0.2,"$1,375,000",3B
2010,CIN,0.0,"$445,000",P
2010,FLA,-0.4,"$420,000",P
2010,CIN,7.0,"$525,000",1B
2010,ATL,0.0,"$6,750,000",P
2010,STL,0.2,"$4,837,500",P
2010,BOS,0.0,"$3,500,000",P
2010,LAA,,,P
2010,PIT,2.1,,2B
2010,WSN,0.0,"$650,000",P
2010,HOU,-0.1,,1B
2010,STL,-0.1,,P
2010,OAK,0.1,,LF
2010,LAD,0.0,"$800,000",P
2010,LAA,0.1,"$4,265,000",P
2010,SDP,0.0,,P
2010,MIL,3.6,"$2,750,000",2B
2010,DET,,,P
2010,SFG,-0.2,"$1,000,000",P
2010,DET,1.5,,RF
2010,CHC,0.1,"$427,000",P
2010,TOR,4.0,"$15,687,500",CF
2010,PHI,4.5,"$7,500,000",RF
2010,Tm,WAR,Salary,
2010,FLA,0.0,,P
2010,2TM,-0.1,"$11,000,000",P
2010,TBR,0.0,"$3,500,000",P
2010,SEA,0.0,"$415,000",P
2010,SFG,0.4,"$405,000",C
2010,BAL,2.6,"$400,000",C
2010,BAL,1.1,"$3,500,000",1B
2010,CHW,0.0,"$415,000",P
2010,WSN,2.8,"$4,600,000",LF
2010,2TM,0.1,"$12,000,000",P
2010,LAA,0.7,"$625,000",LF
2010,LAA,0.5,"$402,000",C
2010,SFG,-0.1,"$6,500,000",P
2010,TEX,-0.1,"$3,100,000",P
2010,SEA,1.3,"$5,000,000",SS
2010,SEA,0.8,,SS
2010,2TM,-0.9,"$1,100,000",LF
2010,TOR,0.0,,CF
2010,MIL,0.6,"$8,800,276",P
2010,OAK,,,P
2010,KCR,0.0,,P
2010,LAA,-1.5,"$410,000",3B
2010,2TM,0.0,"$10,500,000",P
2010,FLA,0.0,,P
2010,CIN,0.2,,P
2010,Tm,WAR,Salary,
2010,SEA,-0.2,,SS
2010,PHI,0.0,,P
2010,DET,0.2,,SS
2010,NYM,2.8,"$10,250,000",3B
2010,2TM,,"$900,000",P
2010,HOU,-0.1,"$444,500",P
2010,OAK,0.0,"$2,200,000",P
2010,BOS,5.4,"$9,375,000",1B
2010,SDP,0.0,"$6,375,000",P
2010,ARI,5.4,"$3,450,000",CF
2010,MIN,1.9,"$2,600,000",LF
2010,PIT,-0.3,"$444,500",RF
2010,COL,-0.2,,2B
2010,TEX,1.9,"$13,174,974",3B
2010,PHI,0.0,,P
2010,CHC,0.3,"$18,875,000",P
2010,MIL,0.5,"$1,900,000",C
2010,SDP,-0.2,,2B
2010,OAK,0.0,"$410,000",P
2010,WSN,6.2,"$6,350,000",3B
2010,WSN,0.0,"$401,000",P
2010,SFG,-0.2,"$18,500,000",P
2010,TBR,4.6,"$438,100",RF
2010,DET,0.0,"$915,000",P
2011,HOU,0.0,"$418,000",P
2011,LAA,1.6,"$9,000,000",LF
2011,HOU,0.0,,P
2011,BAL,0.0,"$1,080,000",P
2011,BOS,0.0,"$650,000",P
2011,SEA,3.7,,2B
2011,NYM,0.0,,P
2011,2TM,0.0,"$2,535,000",P
2011,BAL,-0.4,,2B
2011,KCR,0.0,"$414,000",P
2011,SFG,0.0,"$4,500,000",P
2011,BOS,0.0,"$875,000",P
2011,DET,0.0,,P
2011,COL,0.1,,C
2011,2TM,-0.2,,1B
2011,MIL,-0.7,"$414,000",RF
2011,CIN,0.2,"$600,000",LF
2011,HOU,0.6,,2B
2011,TOR,,,P
2011,PIT,-1.8,"$2,050,000",3B
2011,LAA,-0.4,,2B
2011,2TM,-0.9,,2B
2011,OAK,0.0,"$1,250,000",P
2011,BOS,-0.1,,1B
2011,BAL,2.6,"$421,500",2B
2011,Tm,WAR,Salary,
2011,TEX,4.2,"$452,180",SS
2011,BAL,-0.2,,CF
2011,WSN,1.7,"$1,500,000",CF
2011,TOR,1.1,"$417,400",C
2011,CIN,0.0,"$480,000",P
2011,BAL,0.0,"$419,000",P
2011,CIN,-0.3,"$7,666,666",P
2011,PIT,0.0,"$416,000",P
2011,ATL,0.0,,P
2011,BOS,,"$440,000",P
2011,BAL,,,P
2011,STL,0.1,"$414,000",P
2011,DET,5.1,"$425,000",C
2011,2TM,0.3,"$640,000",3B
2011,CHW,,,P
2011,MIL,0.0,"$442,500",P
2011,NYY,0.0,"$650,000",P
2011,LAA,4.4,"$3,000,000",SS
2011,FLA,0.2,"$750,000",P
2011,PHI,0.0,"$2,750,000",P
2011,OAK,0.0,"$465,000",P
2011,CIN,0.3,"$441,000",P
2011,CHC,0.0,"$1,175,000",1B
2011,FLA,-0.1,"$417,000",C
2011,MIN,0.1,"$5,000,000",P
2011,Tm,WAR,Salary,
2011,WSN,-0.1,,P
2011,OAK,0.0,"$3,750,000",P
2011,LAD,1.3,"$3,250,000",C
2011,BOS,0.0,"$505,000",P
2011,SEA,0.1,,C
2011,HOU,3.4,"$3,925,000",SS
2011,CHC,1.8,"$417,000",2B
2011,SDP,-0.2,"$4,000,000",SS
2011,OAK,0.1,"$425,000",1B
2011,SDP,-0.1,,P
2011,PHI,0.0,"$419,000",P
2011,2TM,0.0,"$750,000",P
2011,TOR,8.3,"$8,000,000",RF
2011,NYM,0.5,,RF
2011,NYM,1.0,"$18,125,000",LF
2011,ATL,-0.4,"$416,500",P
2011,NYM,0.0,"$414,000",P
2011,SEA,,,P
2011,TOR,,,P
2011,BOS,-0.1,"$17,000,000",P
2011,CHW,1.4,"$485,000",2B
2011,2TM,0.0,"$1,000,000",P
2011,PIT,0.0,,P
2011,COL,0.1,"$2,350,000",P
2011,SDP,0.0,"$7,500,000",P
2011,Tm,WAR,Salary,
2011,BAL,-0.6,,3B
2011,LAA,0.0,,P
2011,DET,,,P
2011,SFG,0.9,"$414,000",1B
2011,2TM,4.5,"$19,325,436",RF
2011,TEX,5.6,"$14,000,000",3B
2011,DET,0.0,"$5,500,000",P
2011,MIN,-0.7,,LF
2011,CHC,0.0,,P
2011,BAL,0.0,"$434,000",P
2011,BAL,0.0,"$426,500",P
2011,STL,3.8,"$8,000,000",RF
2011,WSN,0.6,,CF
2011,NYY,,,P
2011,COL,0.0,"$3,775,000",P
2011,MIL,-0.1,"$4,300,000",SS
2011,2TM,0.4,"$1,000,000",3B
2011,2TM,0.0,,P
2011,LAD,0.3,"$6,275,000",P
2011,WSN,-0.3,,LF
2011,MIN,0.0,"$3,000,000",P
2011,COL,-0.7,,LF
2011,LAD,0.9,"$5,500,000",3B
2011,TEX,0.2,"$520,000",SS
2011,ARI,0.9,"$1,000,000",C
2011,Tm,WAR,Salary,
2011,SDP,1.4,"$424,700",LF
2011,PHI,0.0,"$10,500,000",P
2011,OAK,0.0,"$420,000",P
2011,ARI,-0.2,"$900,000",SS
2011,ARI,0.2,"$1,350,000",3B
2011,DET,2.5,"$430,000",LF
2011,MIL,0.0,,LF
2011,STL,0.0,"$431,000",P
2011,HOU,1.9,"$416,500",RF
2011,FLA,2.7,"$425,000",SS
2011,TEX,0.1,"$490,000",CF
2011,ATL,0.0,,C
2011,HOU,1.2,"$423,000",CF
2011,LAA,4.9,"$414,000",CF
2011,2TM,3.0,"$4,400,000",CF
2011,BOS,,,P
2011,2TM,-0.4,"$441,500",1B
2011,NYM,0.0,"$725,000",P
2011,SDP,0.0,,P
2011,NYY,,,P
2011,MIL,0.0,"$424,000",P
2011,OAK,,"$3,350,000",P
2011,SEA,0.0,"$13,000,000",LF
2011,CLE,2.1,"$421,800",LF
2011,2TM,0.0,"$1,000,000",1B
2011,Tm,WAR,Salary,
2011,MIL,7.7,"$4,287,500",LF
2011,CIN,0.0,"$645,000",P
2011,ARI,0.0,,P
2011,OAK,0.0,"$1,400,000",P
2011,TBR,-1.3,"$425,400",SS
2011,BAL,0.4,,P
2011,WSN,0.0,"$414,000",P
2011,COL,0.0,,P
2011,STL,-0.2,,RF
2011,WSN,-0.1,,
2011,PHI,-0.2,"$414,000",RF
2011,PIT,-0.5,,C
2011,LAD,0.0,"$7,000,000",P
2011,CIN,2.3,"$2,791,666",RF
2011,CHW,0.0,,P
2011,BOS,,"$555,000",P
2011,NYM,0.0,"$600,000",P
2011,FLA,0.6,"$5,000,000",C
2011,CLE,0.3,"$625,000",LF
2011,CHW,0.0,"$14,000,000",P
2011,2TM,0.0,,P
2011,LAA,,"$423,000",P
2011,SFG,0.1,"$450,000",P
2011,NYY,-0.1,"$16,500,000",P
2011,MIN,0.0,,P
2011,Tm,WAR,Salary,
2011,WSN,0.1,"$1,350,000",P
2011,SFG,1.0,"$1,000,000",LF
2011,PIT,0.0,,P
2011,SFG,-0.2,,2B
2011,ARI,-0.1,,3B
2011,CIN,0.0,"$750,000",P
2011,TEX,0.0,"$1,000,000",P
2011,MIN,-1.6,"$429,000",C
2011,KCR,2.2,"$3,500,000",1B
2011,CHC,1.9,"$5,500,000",CF
2011,NYM,0.0,"$900,000",P
2011,CLE,4.7,"$2,025,000",SS
2011,SDP,-0.1,,SS
2011,KCR,4.4,"$1,250,000",CF
2011,DET,7.6,"$20,000,000",1B
2011,2TM,-0.9,"$1,000,000",2B
2011,OAK,-0.1,"$440,000",P
2011,KCR,0.0,,RF
2011,SFG,0.3,"$7,333,333",P
2011,CIN,1.6,"$1,000,000",3B
2011,LAA,3.5,"$2,000,000",3B
2011,2TM,-0.2,"$7,750,000",RF
2011,TOR,0.0,"$2,250,000",P
2011,CHC,0.9,,LF
2011,HOU,-0.2,,C
2011,Tm,WAR,Salary,
2011,NYY,5.8,"$10,000,000",2B
2011,SDP,-0.9,"$850,000",1B
2011,TBR,0.0,,
2011,MIN,0.0,"$7,150,000",P
2011,NYM,-0.5,"$1,500,000",P
2011,OAK,,,P
2011,NYY,,,P
2011,SEA,0.3,,1B
2011,STL,0.0,"$14,259,403",P
2011,CHC,0.0,,P
2011,HOU,0.0,,P
2011,2TM,0.0,,P
2011,STL,-0.2,,3B
2011,CLE,-0.1,"$415,800",P
2011,NYM,0.0,"$1,200,000",P
2011,TOR,0.0,,P
2011,CLE,0.1,,CF
2011,MIL,-0.1,,CF
2011,LAD,1.1,"$2,285,677",2B
2011,OAK,-0.7,,1B
2011,CHC,0.0,"$427,500",P
2011,MIN,1.6,"$865,000",2B
2011,SFG,0.1,"$1,300,000",P
2011,LAA,0.0,"$414,000",P
2011,ARI,0.0,,P
2011,Tm,WAR,Salary,
2011,CHC,-0.1,,C
2011,LAD,-0.3,,2B
2011,CHW,0.2,"$1,200,000",C
2011,CHC,3.2,"$440,000",SS
2011,TOR,,"$443,100",P
2011,FLA,0.0,,P
2011,PIT,1.1,"$1,850,000",SS
2011,HOU,0.0,,P
2011,NYY,0.8,"$455,700",C
2011,COL,-0.1,"$419,000",P
2011,NYY,,"$1,400,000",P
2011,STL,0.0,,LF
2011,CIN,0.0,"$3,835,772",P
2011,LAA,0.2,,P
2011,TEX,1.0,,CF
2011,NYY,0.4,"$1,500,000",3B
2011,KCR,,,P
2011,KCR,0.0,"$2,000,000",P
2011,TBR,0.2,,C
2011,CLE,1.3,,3B
2011,FLA,0.0,"$1,000,000",P
2011,CLE,1.6,"$3,975,000",RF
2011,SFG,0.6,,CF
2011,PIT,0.2,,SS
2011,FLA,0.0,,P
2011,Tm,WAR,Salary,
2011,STL,0.0,,P
2011,CHC,0.1,,C
2011,WSN,0.0,"$443,000",P
2011,TBR,,,P
2011,WSN,0.0,"$1,350,000",P
2011,FLA,-1.3,"$490,000",CF
2011,DET,0.0,"$440,000",P
2011,CHC,0.1,,P
2011,KCR,0.0,,P
2011,KCR,0.0,"$414,000",P
2011,ARI,0.0,,P
2011,NYY,0.0,"$900,000",P
2011,CHC,-1.2,"$440,000",RF
2011,LAA,0.5,"$414,000",C
2011,ATL,0.5,"$427,250",2B
2011,ATL,0.7,,LF
2011,PHI,0.0,"$2,500,000",P
2011,COL,-0.2,"$9,875,000",P
2011,ARI,0.0,,P
2011,TOR,-0.2,,1B
2011,WSN,-0.1,"$900,000",3B
2011,CIN,0.0,"$12,125,000",P
2011,LAD,0.0,"$1,200,000",P
2011,HOU,-0.7,,C
2011,PIT,-0.2,"$4,000,000",P
2011,Tm,WAR,Salary,
2011,SEA,,,P
2011,MIL,0.2,"$1,400,000",2B
2011,FLA,0.2,"$414,000",RF
2011,ARI,0.5,,LF
2011,CIN,0.8,,SS
2011,STL,2.4,"$414,000",LF
2011,CHW,0.0,"$4,000,000",P
2011,OAK,,"$414,000",P
2011,SFG,0.3,,SS
2011,BOS,0.3,"$14,857,142",LF
2011,OAK,2.5,"$5,750,000",CF
2011,PIT,0.0,"$414,000",P
2011,KCR,0.0,"$1,400,000",P
2011,CLE,0.0,"$435,700",LF
2011,TBR,0.0,"$850,000",P
2011,TEX,1.5,"$3,650,000",RF
2011,STL,-0.1,,C
2011,MIN,2.3,"$10,500,000",RF
2011,CIN,-0.3,"$3,400,000",P
2011,SDP,0.2,,RF
2011,SEA,0.2,"$2,500,000",
2011,PIT,-0.4,,SS
2011,COL,0.0,,P
2011,TBR,2.5,"$5,250,000",LF
